Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Ecuador,ECU,52.1469993591309,53.3870010375977,52.0750007629395,51.8959999084473
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Egypt, Arab Rep.",EGY,17.7310009002686,17.19700050354,14.5600004196167,12.5279998779297
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,El Salvador,SLV,43.693000793457,42.935001373291,42.8040008544922,43.3660011291504
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Equatorial Guinea,GNQ,45.9300003051758,46.0289993286133,46.1679992675781,46.2379989624023
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Eritrea,ERI,67.9329986572266,67.9589996337891,68.0230026245117,68.056999206543
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Estonia,EST,52.9309997558594,54.0260009765625,54.3089981079102,54.8269996643066
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Eswatini,SWZ,35.5190010070801,35.5769996643066,35.6129989624023,35.6669998168945
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Ethiopia,ETH,72.3349990844727,72.4150009155273,72.4909973144531,72.572998046875
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Faroe Islands,FRO,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Fiji,FJI,36.1549987792969,36.1969985961914,36.1910018920898,36.1510009765625
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Finland,FIN,50.2709999084473,50.5589981079102,51.8019981384277,52.3499984741211
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,France,FRA,46.4500007629395,46.4959983825684,46.7649993896484,46.9739990234375
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,French Polynesia,PYF,42.7849998474121,42.8240013122559,42.8610000610352,42.8689994812012
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Gabon,GAB,28.4720001220703,28.4139995574951,28.3810005187988,28.3840007781982
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Gambia, The",GMB,43.9049987792969,43.9630012512207,44.0279998779297,44.0830001831055
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Georgia,GEO,50.5509986877441,49.4269981384277,49.298999786377,48.9770011901855
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Germany,DEU,53.5870018005371,54.0719985961914,54.3390007019043,55.0460014343262
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Ghana,GHA,61.4710006713867,62.2610015869141,62.2980003356934,62.3470001220703
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Gibraltar,GIB,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Greece,GRC,32.3019981384277,33.0040016174316,33.5069999694824,34.7999992370605
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Greenland,GRL,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Grenada,GRD,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Guam,GUM,53.4679985046387,53.4269981384277,53.3160018920898,53.3619995117188
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Guatemala,GTM,38.4010009765625,37.5340003967285,38.0919990539551,38.3689994812012
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Guinea,GIN,60.5439987182617,60.625,60.689998626709,60.7770004272461
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Guinea-Bissau,GNB,60.0559997558594,60.0849990844727,60.1570014953613,60.1780014038086
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Guyana,GUY,34.4770011901855,34.8190002441406,35.1710014343262,35.4869995117188
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Haiti,HTI,51.8600006103516,51.9640007019043,52.0709991455078,51.923999786377
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Honduras,HND,41.9070014953613,42.2400016784668,46.5330009460449,41.0040016174316
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Hong Kong SAR, China",HKG,53.0940017700195,53.4749984741211,53.7690010070801,53.6720008850098
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Hungary,HUN,45.5989990234375,46.1720008850098,46.7709999084473,47.0810012817383
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Iceland,ISL,70.947998046875,70.3529968261719,69.2559967041016,68.0199966430664
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,India,IND,20.1879997253418,19.8129997253418,19.4389991760254,20.1340007781982
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Indonesia,IDN,48.9389991760254,50.0940017700195,50.8699989318848,52.1199989318848
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Iran, Islamic Rep.",IRN,12.7679996490479,13.8920001983643,14.128999710083,13.9540004730225
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Iraq,IRQ,11.2569999694824,7.72800016403198,7.83400011062622,7.92199993133545
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Ireland,IRL,51.3650016784668,52.148998260498,52.8489990234375,53.601001739502
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Isle of Man,IMN,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Israel,ISR,56.4420013427734,56.6879997253418,57.4169998168945,57.2190017700195
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Italy,ITA,35.2900009155273,35.8720016479492,36.2690010070801,36.6780014038086
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Jamaica,JAM,48.3930015563965,49.9869995117188,51.0219993591309,52.6479988098145
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Japan,JPN,48.8470001220703,49.7490005493164,51.3019981384277,52.132999420166
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Jordan,JOR,12.8179998397827,12.3559999465942,11.3809995651245,10.6540002822876
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Kazakhstan,KAZ,60.7430000305176,59.7669982910156,60.5890007019043,60.6119995117188
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Kenya,KEN,69.3359985351563,68.9810028076172,68.6449966430664,68.2990036010742
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Kiribati,KIR,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Korea, Dem. People's Rep.",PRK,75.7249984741211,75.9410018920898,76.213996887207,76.3270034790039
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Korea, Rep.",KOR,50.6580009460449,51.185001373291,51.1780014038086,51.8120002746582
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Kosovo,XKX,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Kuwait,KWT,47.5419998168945,47.8170013427734,47.6889991760254,47.6209983825684
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Kyrgyz Republic,KGZ,44.1119995117188,41.8160018920898,40.2369995117188,40.0610008239746
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Lao PDR,LAO,75.4229965209961,75.3430023193359,75.2699966430664,75.2160034179688
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Latvia,LVA,50.3639984130859,50.9230003356934,52.2140007019043,52.6619987487793
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Lebanon,LBN,18.4220008850098,18.4549999237061,18.5330009460449,18.6620006561279
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Lesotho,LSO,43.265998840332,43.7229995727539,44.2620010375977,44.7970008850098
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Liberia,LBR,70.2409973144531,70.3170013427734,70.3960037231445,70.4800033569336
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Libya,LBY,25.2719993591309,25.378999710083,25.3990001678467,25.3810005187988
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Liechtenstein,LIE,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Lithuania,LTU,51.9389991760254,52.6539993286133,53.4690017700195,54.1430015563965
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Luxembourg,LUX,49.9669990539551,51.9360008239746,52.5019989013672,52.7280006408691
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Macao SAR, China",MAC,66.3040008544922,65.1529998779297,65.9469985961914,65.6660003662109
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Madagascar,MDG,82.1360015869141,82.1760025024414,82.2119979858398,82.2529983520508
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Malawi,MWI,67.6549987792969,67.7020034790039,67.8219985961914,67.9580001831055
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Malaysia,MYS,48.632999420166,49.007999420166,49.5069999694824,49.9809989929199
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Maldives,MDV,36.4580001831055,36.0359992980957,34.9959983825684,33.6479988098145
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Mali,MLI,54.6209983825684,53.2130012512207,53.2379989624023,53.2799987792969
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Malta,MLT,42.9580001831055,44.9410018920898,48.0349998474121,49.492000579834
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Marshall Islands,MHL,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Mauritania,MRT,24.5219993591309,24.548999786377,24.5790004730225,24.6240005493164
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Mauritius,MUS,39.7290000915527,40.1110000610352,40.201000213623,40.8250007629395
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Mexico,MEX,41.5460014343262,41.2190017700195,41.810001373291,42.9770011901855
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Moldova,MDA,40.1380004882813,38.0950012207031,33.273998260498,36.4630012512207
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Monaco,MCO,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Mongolia,MNG,49.7400016784668,50.8409996032715,49.4339981079102,50.6430015563965
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Montenegro,MNE,39.4570007324219,39.4249992370605,40.8419990539551,42.0989990234375
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Morocco,MAR,21.0540008544922,20.6580009460449,20.6919994354248,20.7280006408691
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Mozambique,MOZ,75.2880020141602,75.3410034179688,75.4020004272461,75.463996887207
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Myanmar,MMR,48.5550003051758,46.3619995117188,47.5589981079102,45.3619995117188
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Namibia,NAM,41.6399993896484,43.3699989318848,45.1139984130859,45.0330009460449
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nauru,NRU,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nepal,NPL,79.734001159668,79.7119979858398,79.9420013427734,80.0640029907227
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Netherlands,NLD,54.8479995727539,55.6969985961914,56.7470016479492,57.7910003662109
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,New Caledonia,NCL,49.6759986877441,49.6500015258789,49.6450004577637,49.6360015869141
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,New Zealand,NZL,61.0940017700195,62.1310005187988,62.8349990844727,62.9560012817383
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nicaragua,NIC,46.648998260498,47.3740005493164,46.0870018005371,45.6520004272461
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Niger,NER,62.0419998168945,62.0349998474121,62.0369987487793,62.0419998168945
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nigeria,NGA,46.2729988098145,45.3110008239746,45.375,45.4290008544922
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,North Macedonia,MKD,32.7070007324219,33.4070014953613,34.4889984130859,36.6780014038086
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Northern Mariana Islands,MNP,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Norway,NOR,59.6669998168945,59.2089996337891,59.6139984130859,60.0480003356934
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Oman,OMN,25.9519996643066,26.7859992980957,27.5909996032715,27.5809993743896
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Pakistan,PAK,21.7970008850098,21.1609992980957,20.5300006866455,20.5259990692139
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Palau,PLW,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Panama,PAN,47.3740005493164,46.9669990539551,48.5730018615723,50.6380004882813
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Papua New Guinea,PNG,46.2449989318848,46.1870002746582,46.2410011291504,46.1629981994629
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Paraguay,PRY,52.5019989013672,53.5690002441406,54.773998260498,55.0800018310547
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Peru,PER,66.3249969482422,66.7089996337891,67.1600036621094,67.4250030517578
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Philippines,PHL,46.7480010986328,43.7669982910156,44.2509994506836,45.3250007629395
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Poland,POL,45.3079986572266,46.0289993286133,46.5660018920898,46.3959999084473
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Portugal,PRT,47.5289993286133,49.0180015563965,50.4309997558594,50.8610000610352
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Puerto Rico,PRI,29.5900001525879,29.7639999389648,30.0799999237061,30.2430000305176
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Qatar,QAT,57.8339996337891,57.9300003051758,58.0279998779297,58.2210006713867
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Romania,ROU,42.2459983825684,44.0550003051758,44.0769996643066,44.0610008239746
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Russian Federation,RUS,52.6339988708496,52.8450012207031,53.1910018920898,52.9160003662109
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Rwanda,RWA,82.8030014038086,82.8489990234375,82.9039993286133,82.9629974365234
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Samoa,WSM,28.2180004119873,28.117000579834,28.1319999694824,28.1919994354248
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,San Marino,SMR,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Sao Tome and Principe,STP,30.1790008544922,30.2490005493164,30.3330001831055,30.42799949646
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Saudi Arabia,SAU,17.2870006561279,15.8590002059937,16.9570007324219,21.0230007171631
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Senegal,SEN,32.8170013427734,33.2700004577637,33.4000015258789,33.5419998168945
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Serbia,SRB,38.0919990539551,39.6500015258789,40.2610015869141,41.8499984741211
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Seychelles,SYC,..,..,..,..
